cid_model,pid_model
160027,15456
147893,1092
169321,18161
26808,11043
63684,5772
26085,8090
174805,5546
51159,14093
54802,11242
58447,1289
72731,7717
169581,12154
28229,5027
128041,16420
65424,790
173752,5625
80233,9982
68195,14172
58259,14158
128864,13156
167015,7494
144522,11430
181989,11032
117026,6942
153625,4530
6511,11853
28229,11545
72731,12833
15007,3206
56963,17114
97096,9291
117392,13153
160027,441
167414,18116
24340,783
179600,11243
18101,483
154485,8696
131279,950
174610,8887
118667,634
104346,92
42865,2906
4822,11667
54802,5923
89934,4691
31718,3054
80233,1099
19589,2496
17583,2623
61583,2534
123369,8220
117799,16087
117229,11962
61180,17913
120851,143
158503,15543
173752,409
108028,8640
118044,8505
9300,2282
52228,14385
75889,17523
181989,2737
51110,16395
164680,12013
60840,15356
71668,15514
11931,2972
101402,1108
69552,14915
113974,16947
620,10234
79918,7586
160027,7976
111016,13353
63684,5282
73011,16959
99161,11773
116168,14088
53511,15897
169866,1004
92217,129
9449,12691
152780,6962
158503,16086
7845,14537
130461,1278
117026,741
146488,13297
144707,16199
144825,17468
52695,12638
161127,13812
173747,4508
164084,12176
102228,11312
168538,367
92860,1347
5425,9498
1083,7266
55003,14952
63684,3629
118044,12964
174610,18051
168763,3060
120935,7590
32896,11467
7845,2266
73011,13795
173747,9830
4387,14354
10490,2932
180767,17059
32890,11945
123369,6325
116391,12156
58259,5164
74153,526
15880,4694
176563,7332
141303,10409
150372,3105
26085,15647
174805,14825
131279,3937
61583,5366
66800,13282
168538,17502
57815,1891
91059,13389
56416,3204
56416,10440
43621,5615
173920,12763
27963,12458
54770,18264
56963,16966
4822,9538
38336,6066
6952,3604
153625,7970
17583,13363
97771,12612
20033,14264
27376,11070
168538,14
119536,3184
180920,11138
125625,4547
5425,9766
17315,6283
99161,7706
69552,2853
142682,16104
164036,10707
156643,13584
142682,13018
153625,11387
11931,16903
128164,17207
80233,12973
151268,5086
127422,9255
28229,11784
115872,17855
140540,12369
37661,11041
137311,8122
37709,12871
173996,18287
139582,6721
42369,13163
174610,4545
28229,9302
44355,1124
174805,14103
134046,2906
113974,11696
144825,524
101402,5955
61325,8887
27963,16458
134579,14428
18101,1212
142682,218
56416,6728
78862,15179
173747,558
144522,11251
118044,8277
27963,4812
165885,3534
37709,18122
61325,2571
102228,1300
115872,81
78862,7500
176251,14420
57893,9544
5427,6179
74779,9270
111016,15772
4417,5265
132740,17730
620,11143
167414,11874
60295,9739
145654,6159
79645,13941
126095,8955
56449,6941
32890,9415
19589,10687
176563,7111
150372,2949
120851,7276
97771,17455
62482,1738
120935,11040
156097,545
28229,5730
10558,6174
8970,87
43621,13675
115872,3297
54770,11338
23969,7679
170564,7269
18087,5906
144707,7864
159403,14626
23127,2113
12061,17328
136269,15331
152780,14815
174610,14906
96032,10626
147969,9298
19436,1207
10558,18007
32723,9318
169866,5519
37411,17475
152780,16756
145654,9903
74153,2159
128864,3292
44355,1415
113974,12445
80233,8034
128164,16060
6511,3410
65424,17535
61583,14323
116287,12160
133163,17826
11931,10666
137311,14995
64576,15053
151268,17784
179567,15233
53584,17152
170564,6002
52695,3498
80233,8872
37661,13618
72731,14164
53511,5230
54802,6646
139785,7315
37661,12629
72731,11471
61583,10101
57893,8910
32662,18261
101402,2475
82408,1643
120404,18196
117799,16907
15007,9672
173752,8353
61239,3068
168538,11848
75889,14078
88743,11415
91059,7063
75889,11793
176054,7280
54770,6664
9400,11890
89934,17771
7845,2825
121597,2007
76594,1672
37709,13952
132740,5431
174610,17769
97995,7863
133183,13351
25558,13578
176251,16843
21004,13263
135534,12450
97771,8882
7845,10085
135479,5672
131279,14129
88743,14269
145654,16821
101402,13578
153625,11633
48235,17594
123369,18102
117026,8660
101402,15233
92217,5728
146488,11385
20033,16252
178121,17431
9400,11579
102070,994
72731,355
127685,4475
104346,3321
9449,856
144522,15216
21004,10660
111016,4931
65585,12479
38782,3702
166151,5605
151008,13230
119536,13223
52695,12432
103112,17121
119522,9199
92860,15670
16057,16716
151325,9186
123369,12060
167414,16034
145654,8977
620,14003
61583,12598
143122,6550
118667,10490
72731,12437
91059,16374
29703,1867
43143,15947
53511,7512
103240,13623
54802,11276
19436,1938
19589,10558
121597,16601
63684,18037
75889,9011
173752,10704
127422,8954
169581,16415
24340,5445
117229,16333
85093,18256
164036,16165
115988,11596
4387,11882
58447,14756
146058,1594
9995,15522
142682,8451
17302,4508
111016,1632
4387,11466
151008,2791
168538,8400
91059,359
66704,15944
10490,16075
151325,9357
18087,6663
167015,14002
37661,774
147893,4505
128164,15346
60530,18090
74153,16588
115872,6816
74153,11787
120404,4470
117392,4731
147969,9655
142682,11071
106681,13401
169581,11564
127865,16407
128164,1609
72731,7300
38336,6474
133183,14790
37661,8006
117799,13297
104856,4203
32723,14974
124784,1032
169866,1722
181989,9186
102228,11689
134046,15951
145654,17938
80233,7398
121711,12230
74779,2215
43143,13944
54770,3027
168763,14260
92860,17701
126095,6550
173752,10794
38336,6940
91173,15887
52228,3824
74355,2948
52695,12725
105545,1199
26085,12193
133183,15272
173996,4665
135479,6599
125625,6442
62482,8542
26808,15906
158490,4052
173920,2967
74355,9622
85093,14326
85089,11642
133163,13668
4417,17514
167414,463
173747,9716
32896,8208
182827,2374
146163,10026
44355,239
29458,1722
53584,12317
6606,1692
70330,16665
60295,4247
56963,14894
60295,1571
68527,13401
91059,13178
176563,9832
6952,17165
169321,8829
16057,1109
12061,4311
92217,15147
75325,2727
135479,8624
91173,9075
182827,13800
38336,16535
117392,13042
7108,10411
15007,7667
52228,12548
52695,9071
179600,10023
88743,666
74779,18066
164680,13396
38782,12466
54802,4661
37411,11071
146163,7770
64576,455
140540,11108
75889,14103
69552,12982
101402,12340
153625,3134
116168,871
94897,10358
89934,17746
137311,4452
48235,18282
88743,9966
92860,14184
127685,7104
151325,3234
94897,4442
134579,15218
144825,12383
36777,14335
117026,13178
131279,11576
61239,1557
61583,1161
26085,9089
50492,1183
57893,17463
74355,11974
179567,16720
88743,9739
166151,12364
11931,11914
10490,17024
117392,15984
140540,6631
28229,142
60840,11319
133183,9622
4606,13885
4417,14740
20033,1868
10558,12417
115988,3229
116168,10517
85093,6320
886,13168
127422,5362
164084,2595
106501,3332
147969,10451
147815,11343
47250,434
23127,1957
5427,10416
135534,6901
140540,5839
60295,12155
132740,8790
56963,12601
169866,2128
69552,1616
119522,998
28058,5839
78862,10280
27376,15798
53584,2543
17302,16737
92860,6083
134579,5218
856,4342
156097,1931
180767,12183
164084,13675
177065,16901
152780,5504
10490,12530
139448,13115
77993,14295
111016,12448
102070,16722
173747,9579
52695,2309
119522,17444
159403,600
56449,857
48235,9386
76594,10460
127685,17713
96032,9699
23969,12117
103240,13766
60840,14216
29703,12132
99161,11245
8970,837
63684,13309
77993,13054
140540,13624
115872,14372
51159,17819
97995,18170
61180,13453
77238,13812
99161,8109
97771,6959
168538,14554
173920,17827
146163,13849
117229,2946
32896,5230
111016,10712
90456,6189
1083,16186
66800,3335
123369,6066
37709,2024
9300,8037
116287,8536
24340,7625
180767,4698
99161,527
104856,10155
139448,4328
130461,3827
123369,8716
144825,14218
79918,16766
176054,4709
42369,8543
17583,4672
54770,4405
102070,11418
111016,11312
117229,565
26808,18007
37709,14876
56963,6246
71668,11027
116287,3312
57815,14066
74779,11814
51159,7330
181989,5751
91059,5627
117026,8484
32896,15490
42369,10382
176251,4071
64576,14567
97995,7188
17302,3184
173920,8760
75889,12387
144522,14011
116287,2678
156643,10455
68527,9772
116287,8740
173747,15633
56449,6022
75889,5535
120851,2795
10490,14242
158503,5178
37709,87
143122,14462
121597,13096
88743,15603
9449,2946
154485,18285
25558,10005
151008,9753
143122,8814
60530,4634
66704,9934
139785,16019
57815,4727
620,5301
27963,904
180920,1989
97096,8127
61325,15948
126095,4381
15007,4949
56963,5744
164084,12092
70330,1997
173920,5244
56449,3245
64576,6643
57893,7123
117026,17268
15880,707
111931,6455
38782,15236
79963,18177
6511,16650
56416,15733
160027,4097
106501,12976
85089,15003
123369,705
90456,12016
146488,4670
79918,12194
91173,17550
56416,2327
145654,9022
135479,4992
111016,8828
48235,107
21912,474
128041,2903
179940,17489
76594,884
116168,6739
176054,12245
71668,13661
55003,5329
140540,16554
9300,709
102228,2566
173920,16755
79645,12555
7845,7710
78862,15611
154485,2700
94897,840
173752,13914
137311,7976
60840,263
76594,2960
135534,4866
43621,6833
99161,15915
126095,4407
4822,9563
51159,12692
63684,3950
173747,17634
126095,13348
132740,2127
158503,16354
146058,6510
106501,13142
168538,5708
146488,8009
168538,5273
156097,12676
38782,13134
173996,8320
27376,12827
17302,7385
6511,13876
78862,5534
31718,9021
168763,10898
159403,8060
128864,3702
167015,889
124784,4192
19589,17174
23969,1761
58447,2968
38782,2665
47250,12133
117392,2254
52228,17011
132740,8605
43621,14733
89934,11032
180920,13935
115872,15045
77238,16639
118667,2794
118203,262
7845,7893
9449,7950
115988,11898
10558,13779
66800,8399
53511,12660
151008,10660
151325,14819
620,9560
55003,5213
97096,14749
140540,7780
117229,14179
104856,14913
23969,8239
118203,6076
92860,6071
117392,8785
124784,2384
24340,13783
27376,7621
57815,8176
127422,3380
79645,3971
79963,2967
133163,1588
42865,10594
31718,16620
61583,5751
141303,10557
85093,2668
173752,5619
77993,11448
156643,7234
141303,12743
15007,15609
123369,12877
26085,5883
161127,10465
156097,2678
57815,11478
167015,16114
145654,7324
9449,3084
139448,5235
174805,1145
158490,8040
113974,10440
18087,6761
91059,191
120404,610
168763,16520
179600,5936
55003,2337
168538,7330
168763,17662
61180,10809
42865,7467
886,7510
147893,2852
51110,2955
141042,14490
53511,17096
51159,14619
126095,12837
182827,15980
106501,17761
164036,2636
139785,14883
80233,5747
11931,3416
74153,16604
179940,2425
139785,15531
58447,16530
117026,2007
59499,8992
31493,14260
77238,723
43621,15137
97771,3578
61239,4431
75889,17444
115872,359
82408,2537
64576,8502
52228,8374
173996,2577
141042,17717
89934,8455
9300,9884
620,5255
12508,13903
21004,16986
105545,18113
31493,3874
37411,11484
6511,3810
4417,16511
106681,3468
47250,5290
106501,7546
130461,11392
16896,7546
90456,5300
147893,2109
62482,4271
173747,15956
116287,13296
97096,427
144825,10282
156643,3772
117799,16870
75325,227
115988,13556
146058,13658
165885,5216
17583,1209
108028,4687
5425,10517
10558,7235
166151,10929
61325,1826
127865,16236
7845,13830
169321,2871
131279,3902
12061,13897
4822,4157
57822,1433
164680,11832
61325,6676
56963,12900
139448,14323
96032,9536
65424,16708
164353,9557
43621,11750
128864,18264
115988,13435
37411,16472
27963,11875
53511,7865
15880,7450
174610,12246
12061,17753
125625,13728
125625,259
154485,7702
139785,917
161127,417
131279,12918
97771,11481
164680,11170
117799,7500
104346,13744
77993,18295
132740,8567
62482,5251
74355,3993
23969,1555
116391,17180
169866,17478
141042,8809
8970,11131
90456,4403
8970,11516
856,5138
79645,9980
54802,13536
174805,13695
10490,5685
6606,10983
113974,16850
133183,15191
105545,14465
97771,16201
61325,9290
59499,9596
61583,6641
78862,15000
120404,6317
178121,2075
179600,9092
132740,2635
43621,9538
147893,15828
177065,3379
167015,4158
77238,7102
54802,5429
1083,11510
180767,7111
37411,8703
57822,14995
167015,14933
65424,1652
158503,11944
77993,13959
146488,11479
77993,15529
146163,12258
57815,5883
73011,16324
29703,8247
181989,10795
116287,7909
139785,13440
111931,6532
108028,732
66800,252
146058,9940
146488,6515
4387,5872
60295,18238
151008,8502
146163,7518
179567,16339
19436,12872
54770,15788
19436,15309
75889,694
181989,16456
11931,1442
133163,6215
139785,253
23969,1004
74355,12228
26808,7016
145654,14950
128864,13231
146575,6670
54802,16098
20033,14926
53896,12116
36777,4556
154485,14422
153625,754
151325,1245
167414,17756
97995,5137
20033,6608
65585,13751
61239,2349
61583,5123
97771,298
50492,5746
179600,8172
164680,14317
29703,11765
9449,17786
146163,5735
28058,4766
7845,2674
55003,15728
44355,11955
75325,17196
119536,16388
32896,11534
6511,4688
52695,15825
176054,3829
53896,3513
42369,15359
128864,14871
4417,16358
21004,14263
50492,16751
42369,14018
11931,4382
75889,8357
72731,18264
164036,13053
12061,14859
75889,17428
176054,15798
173996,15613
38782,2478
57893,15717
6511,684
151325,13400
81597,80
97771,9727
128164,6190
31718,3327
61239,862
17302,16223
69552,15149
161127,165
63684,3338
166151,1303
17315,10563
125625,1761
55003,8051
12508,3982
58259,13570
142682,11086
158503,5114
91173,15387
120935,1438
146058,17174
886,2114
54802,2846
92860,16098
180767,1265
9449,3283
37709,53
27963,12804
54802,13220
116287,14857
117392,2366
132740,13566
142682,16722
60840,18233
7845,7533
62482,14546
147893,1567
159403,13384
113974,10114
140540,10701
167015,2130
128864,11342
29703,3479
174805,15489
92860,15055
89934,11574
19436,4094
21912,12785
16896,17811
66704,17635
42865,13947
146163,8384
135534,10587
19436,3682
57893,4393
54770,10393
116168,14101
56963,14674
28229,12507
68195,688
23127,9094
38782,3477
141042,1421
165885,4246
32723,9677
116168,12823
152780,3480
136269,13658
118044,5300
115872,15201
124784,3807
108028,5610
18101,2461
139582,13658
37411,4418
32723,14422
56449,6506
113974,8970
77993,3088
66704,13034
88743,13135
127865,2945
158490,3056
74153,15742
51159,9094
50492,298
115872,13980
146058,1870
173752,10093
168538,2635
54802,14303
9995,17421
32723,13567
80045,1527
153625,6835
77238,6880
92860,17138
174610,4784
52228,64
106681,10845
123369,7042
156097,8375
151008,7136
154485,6825
144825,362
32890,10940
164353,2968
85093,10445
42865,15478
176563,9789
69552,18284
99161,13900
42369,12280
12061,15689
136269,12050
52228,13311
6511,18238
117392,16310
117026,3973
42369,13294
176563,16391
164353,12051
52695,7305
154485,7010
158490,12465
620,14927
180767,16371
620,18285
179600,15372
134579,17082
47250,10243
79963,982
146058,17896
106501,1567
161127,13003
145654,15085
17583,9813
159403,13322
70330,6028
144707,10466
134046,2389
141303,8375
124784,555
102228,1980
92217,2282
133163,3936
26085,9933
159403,14914
18101,1775
125625,5057
25558,4264
170564,6256
48235,12492
42865,16087
106681,13285
21912,6506
21912,10352
164036,10737
75889,1144
145654,18296
104856,2566
97995,4301
115988,4691
137311,1100
119536,10371
72731,17090
53511,10711
167015,15314
128041,8444
125625,13474
118044,887
161127,17563
119536,8389
58447,3936
61583,4563
74779,14103
165885,3928
886,16440
52228,7528
147893,11177
21912,2587
32890,570
143122,5972
151008,14328
32662,1501
43621,7448
146163,17705
58447,4321
20033,17296
23969,13795
177065,1665
128164,1519
78862,16578
118044,82
147893,16575
153625,18081
119522,13312
145654,9492
167414,17592
176054,15834
117026,2130
53896,17943
17302,3317
180767,11482
28229,10796
74779,5944
9995,8823
97771,4052
6952,2944
54770,7958
121597,4194
70330,12430
59499,1335
62482,449
15007,522
146163,2854
60530,9968
32896,940
161127,11732
58259,2380
53584,1202
17302,10381
124784,1997
15880,6001
21004,1961
4417,7957
6511,14649
94897,6234
105545,14305
127685,10224
52695,5605
15880,5297
156097,4158
116287,3155
173752,14703
20033,4278
152780,3357
886,2785
4417,7719
18087,7051
25558,9341
61583,16919
43621,16053
77238,6687
136269,14165
90456,13624
173747,12089
17315,15585
116168,15872
115872,15539
106501,9642
133163,17970
65585,14172
180920,6502
92217,13650
147893,2678
57893,15372
123369,13689
6606,16899
75889,9182
10558,15833
170564,5289
117229,9011
106501,404
74355,12991
173996,8330
74153,16846
176563,1132
88743,15764
173752,16287
176563,3845
111931,4270
29703,17979
125625,16909
180767,6682
32890,2757
182827,2170
159403,17200
856,6653
121711,6757
105545,5519
150372,10437
80233,9446
173996,11369
7845,14
169866,11462
113974,1771
164353,15474
32890,13068
37661,1555
73011,5315
53511,7809
108028,10807
7108,13297
16057,1686
104346,7924
111016,1569
62970,17542
17315,7963
94897,7261
91059,1653
37411,5540
15880,8439
53896,9060
176054,5058
90456,5450
119536,16791
92860,11361
68195,2810
111016,17335
90456,13232
124784,15719
133183,13561
115872,9934
62970,17596
85093,15053
6606,4286
173747,9523
119536,12069
27376,1463
128164,5134
102070,17117
142682,659
104346,8332
91173,5263
85093,13664
85089,12375
60295,1962
111016,16310
177065,13088
119536,9134
104346,8891
9400,7664
102070,11126
97995,10338
168538,13954
108028,4645
128041,1948
78862,12431
147815,9307
141303,14316
174610,13369
61180,3369
143122,1587
165979,14696
165885,16645
23127,9906
47250,2634
177065,15546
96032,2567
101402,17451
63684,4961
146058,2130
174805,14498
135534,13742
102070,6653
60530,11031
174805,13413
124784,14615
48235,9010
9300,16186
118203,14675
158490,10515
17302,8826
103112,3115
153625,13450
144707,16889
135479,11372
92217,2588
144707,954
70330,2850
53584,8027
53584,11557
9449,12804
48235,791
37709,1958
57822,5790
4822,13718
180767,9147
176251,12527
166151,3933
12508,5336
42369,1359
81597,9444
81597,6029
66800,17843
58259,6604
178121,5101
29703,2897
104856,4285
1083,14488
28058,7438
28229,47
156643,8248
71668,12318
17583,14033
179940,6494
12061,6820
101402,10440
60530,17125
5427,4446
4822,5114
182827,904
11931,13971
80045,13118
8970,14580
115988,2710
57815,12522
179600,6012
59499,11599
85093,1435
173920,10207
27963,7827
132740,6206
85093,13209
72731,12850
70330,9891
52228,16698
176251,9165
76594,15352
77993,3980
51110,3400
4606,2975
108028,1891
150372,17998
111931,1282
142682,12055
10490,14255
56121,3850
156643,2551
59499,5736
173747,4655
131279,9417
56963,7916
173996,16504
128164,1459
21912,14563
23969,5075
58447,11766
147815,7682
61239,9239
61583,6558
7845,16003
4606,5744
61583,16732
168538,13844
56963,12474
127865,6684
142682,15947
32662,376
161127,15719
170564,16310
91059,1360
52228,3056
80233,6995
91059,15343
135479,1294
118203,2308
80233,4947
154485,886
15880,10207
118044,581
167015,6731
7108,593
123369,13536
119536,12680
102228,12598
59499,7322
176251,1544
52228,919
38782,15380
72731,3864
17315,2147
68527,15613
69552,14452
166151,2679
176251,10350
145654,7438
11931,5779
71668,14867
54770,6835
59499,1701
103112,16501
141303,2284
58259,16728
127422,14244
23969,2374
137311,4832
173747,4516
9449,5001
153625,7597
140540,15418
54770,16052
31493,5460
164036,5862
137311,12210
101402,11372
57815,4880
44355,1704
10558,6672
119536,3687
71668,17486
74153,9918
82408,3807
51110,9588
24340,15235
165979,9869
18101,930
119536,394
103240,7634
159403,6994
856,15171
18087,17244
8970,7115
76594,6196
71668,15431
178121,6072
51159,17272
91059,17745
111016,262
27963,12472
170564,4756
111931,18161
158490,3193
79645,16321
104856,14690
4417,15979
147815,10176
117026,2626
123369,5761
56121,5164
12061,17776
60530,17110
28058,9575
62970,8698
174610,11793
135534,3623
181989,11270
170564,1848
128864,15891
24340,17090
139582,14769
147815,16640
113974,15520
10558,1524
76594,16618
111931,1655
91173,4042
29703,2308
140540,5185
144825,13578
154485,2454
27963,4182
5425,4772
37411,12685
4606,8338
143122,3807
12508,7976
116391,12086
153625,7783
169581,6117
58447,11434
4387,5734
61239,5321
104346,1398
61325,6380
81597,14813
106681,2002
620,3231
127685,879
164036,12887
75325,17859
141303,7922
6511,12212
60530,12721
27963,8715
62482,12458
151325,12305
176054,12916
139582,7971
108028,9496
8970,6574
56449,17105
118667,16016
19589,15200
94897,6664
6511,17976
21004,12386
32723,14034
16896,11989
97771,17753
38782,16256
61180,10772
128164,4361
32723,1255
103112,7592
168763,18000
28229,15725
161127,2643
106681,6954
154485,6035
75325,1582
29703,3906
99161,8432
42865,13118
135534,5903
4606,3091
36777,15378
61239,1077
886,8624
134046,1570
7108,8533
97096,5281
9449,3781
144825,7513
69552,7119
56449,10500
65424,14134
4606,9557
154485,9969
44355,6876
106681,6255
117392,16588
180767,16838
139448,10234
32723,12128
118667,14172
118667,17649
117229,14597
105545,12767
166151,6965
104346,15685
90456,7127
115872,12103
20033,7685
44355,8109
118203,16974
116391,6293
43621,4578
173920,2714
127685,6496
121597,14894
620,5708
6952,11730
68527,12159
165979,14304
37411,15835
74153,604
177065,10905
21912,14490
16896,10207
156643,15260
68527,3628
117799,2007
6606,4487
10490,16197
75325,4800
97096,7609
9449,9563
116287,17153
53511,4912
4822,2408
56963,554
38336,12583
126649,11882
85089,8390
91059,9991
135534,10060
78862,3021
54802,7398
159403,14101
62482,5693
71668,7229
29458,7933
19436,3296
179567,7186
150372,115
105545,236
102228,7316
42369,5292
141303,9754
144707,8942
10490,17933
7845,17683
118667,12560
29703,9567
169866,15561
174805,4437
104346,9685
12508,9801
37709,10774
44355,15937
85093,7892
68195,1534
127865,16281
6606,15838
135534,16267
154485,11994
176251,13603
61583,2368
179940,7300
53511,351
32662,4435
106501,6878
111016,6504
156097,14044
102070,14982
117392,4203
123369,696
90456,74
15880,13278
66704,10711
57815,14167
92217,3982
23127,9226
37709,6664
176054,5974
90456,15738
6606,13163
176563,12330
117229,8879
62970,4780
177065,14952
21912,3332
167015,4922
19589,8684
104346,45
620,1004
28229,7683
81597,6780
151268,8795
58447,3382
142682,17398
101402,13581
128864,7135
62482,10143
150372,14647
147815,3220
147815,18118
32896,6212
78862,4834
102070,1303
116168,1267
4387,2703
28058,8458
141042,4694
85093,12985
69552,8871
147969,14776
121597,18289
32890,7135
147893,10929
116168,8244
176563,11213
111931,2906
21004,17323
170564,13498
38782,11189
146058,14132
65424,6517
139582,5452
147969,11386
31493,824
158490,5955
117392,4292
139582,7125
20033,15543
62482,15648
147893,16887
123369,7452
115872,4358
74355,8902
52228,2195
176251,17379
18087,86
91059,2099
126649,17752
44355,13421
9449,1229
43621,7548
4387,5697
74153,7539
47250,17625
101402,13349
167015,13776
160027,4547
146163,1814
121597,17008
23969,15487
38782,6442
135479,13594
130461,11189
104856,1958
179940,13169
165979,5007
68527,12958
9995,4358
158490,2562
58259,9312
173920,5657
102228,15137
58259,4539
154485,11787
47250,14362
164036,12484
125625,3936
97096,12498
117229,16087
105545,12951
57815,9119
115988,12895
137311,13135
26085,8489
133183,13952
32890,6253
146163,9428
103240,11281
51110,6898
89934,17816
61583,4900
143122,4372
146058,14627
117799,16626
139785,4413
32662,700
37709,14133
132740,12933
92217,848
57815,15525
64576,8576
159403,6752
116391,2884
166151,10717
7108,15636
111016,11781
56121,13556
103112,1223
74355,12959
32890,12190
135479,18301
56449,17081
28058,12673
9995,13150
120935,10443
168538,15695
115872,13551
70330,8526
74153,12309
125625,13891
117229,16954
105545,5700
111016,17278
72731,15807
142682,3431
147815,9049
66704,7190
119536,12345
72731,15843
118203,5361
80045,4682
26085,14418
146575,5231
127865,3520
141303,17499
82408,4869
104346,17462
174610,10717
44355,2364
17315,4207
74355,9736
176251,15775
4822,12632
37411,16776
88743,2531
74779,5185
134579,17620
88743,15730
9300,1254
60530,986
160027,570
29458,13318
126095,73
111016,13322
56416,2637
169321,8120
27376,610
58447,2830
102228,10936
23969,17749
52695,11070
4822,13259
19436,14064
134046,7639
32890,13482
128864,2199
6606,17992
82408,12746
4387,2268
37661,15566
856,14231
37411,6860
160027,4467
56121,10500
60840,10015
126649,6840
72731,17691
78862,340
16057,3762
89934,17239
115872,11114
55003,16824
32723,5195
159403,11058
126095,10184
97995,8039
120935,5985
4387,13401
173920,10544
127422,850
58447,1638
12508,5684
176054,17003
121711,7988
154485,2583
18087,17863
128164,12918
5425,13894
31493,8287
125625,6600
57822,6915
136269,4530
68527,17940
159403,3748
77238,15297
103240,6152
12061,14411
9449,17716
80045,10621
44355,313
17302,4875
116168,8366
103112,4816
18087,4617
54770,14392
56416,10674
126649,5205
176251,7867
180920,17168
4606,1392
85089,12355
57822,8565
886,3246
59499,12256
173996,11848
77993,13064
74779,18103
26808,12079
103240,3615
6511,9780
17315,7100
82408,17216
53511,13800
165979,5663
74153,14004
79645,13839
174805,5251
150372,9288
6606,191
134579,2906
17583,1376
106681,8165
133163,8009
147893,8869
127865,3342
128164,14135
134046,3682
11931,16181
108028,11850
168763,15346
146163,12889
78862,17909
81597,8552
137311,523
65585,9693
127685,17877
37709,9972
72731,2445
79918,5672
5427,13554
151325,10490
168538,18006
173747,14209
132740,17761
168763,13701
9400,5787
135479,9266
143122,4775
25558,5010
53511,508
168763,11551
54802,10493
12508,15243
9300,831
118203,10097
145654,14931
23969,6571
102070,6744
5425,8497
176563,2955
127685,9685
130461,1174
151268,13625
99161,5356
9300,6056
173920,17912
26085,16077
134046,6878
141303,2328
102070,9963
97096,11198
174805,18133
32896,15019
68195,11479
111016,17592
141042,13459
167414,13310
63684,14851
6952,2839
146163,10935
139785,12510
856,10089
74153,11989
23969,12537
26085,7525
17302,4568
169866,18166
167414,14927
127865,17814
146488,5674
44355,8226
101402,11270
17302,13795
12061,15008
44355,16277
141042,7635
99161,2749
63684,3297
68527,16416
38782,4822
117799,15362
144707,4474
77993,6709
20033,18050
164036,14650
142682,3938
96032,4535
146163,1419
80045,3135
37411,9551
42865,11915
115988,8705
17315,16708
111016,9114
159403,16159
54770,7246
116287,15635
8970,15159
128864,10663
12061,8111
130461,6625
123369,12605
9400,13232
16057,2675
9995,12302
174610,14849
26808,18208
91173,13025
78862,10895
118667,4745
173996,5684
78862,5203
60840,839
61239,2392
179567,6721
178121,13777
32662,4848
120935,7041
97771,2044
17315,7611
21004,14496
111931,12214
144522,5815
179940,13075
17315,7776
164036,10127
81597,6614
60530,4633
18087,8553
144522,28
146058,14160
10490,5298
6952,11490
156643,18080
12508,13185
145654,390
8970,14527
61180,6707
38336,7547
53511,3672
154485,7158
11931,12259
62970,5690
81597,17965
52228,3573
115872,1697
158490,16881
15007,1137
123369,10273
159403,16314
62482,3827
36777,10959
57893,16502
10558,1721
173996,383
164084,17425
61239,11988
144825,6790
158503,784
115988,3541
117392,2545
74779,17071
75325,12182
36777,13938
142682,7704
135534,9102
58259,1665
168538,10962
69552,12591
56963,14918
144707,2993
37709,16999
170564,762
1083,3687
27376,17923
74355,9531
19436,11915
118044,4172
97771,6128
132740,1534
173747,2425
8970,14947
130461,11361
57815,199
147969,1862
164353,6255
17583,8719
147969,17337
7845,12690
143122,2192
168538,17746
131279,17509
127865,5999
21912,4727
170564,6509
4387,8070
21912,17774
68527,1056
111016,6939
179940,4187
146163,14668
52228,4087
169866,6479
106681,5193
156097,2060
8970,7867
127685,15760
124784,13153
54770,7922
54770,9344
146575,1923
61239,451
116287,7164
4387,17709
117229,312
176054,841
78862,6880
111016,17244
9400,17493
127422,5568
131279,14352
111931,3241
181989,12516
85089,5544
32890,12693
8970,8947
102228,15862
10490,11102
97771,9125
16896,8317
90456,12258
23969,9191
64576,5979
92860,10714
31718,9952
142682,5917
28229,17687
150372,278
42865,493
104856,10799
117026,7679
158490,3810
9995,6223
135479,11586
17583,16966
92217,14022
85089,1760
57822,1278
116391,14395
17302,3921
21004,10827
127865,2126
9400,17129
119536,4009
126095,15964
26808,2859
111931,13610
65424,14444
75325,2614
115988,5493
74779,5450
134046,6463
61325,12145
131279,7678
856,3358
77238,13664
113974,11998
71668,10028
168763,1984
120935,12697
103240,8064
151268,5816
10558,13971
66704,5206
173920,16248
145654,2291
82408,10799
118044,14610
4417,17462
56963,1860
131279,8607
96032,9980
158490,14992
144825,5458
164680,8166
118203,595
177065,14661
147969,8774
116287,10620
5427,7973
144825,2220
886,7725
74355,10629
139582,9488
66704,4342
75325,1808
9300,3649
137311,1803
57822,16314
18087,11415
102070,15192
143122,16019
156643,15762
28229,229
146058,8158
66800,16182
176563,7709
144707,9801
56121,3766
60530,3991
154485,11219
158503,6237
164680,9887
11931,3953
167015,7753
121597,15892
62482,16048
24340,6965
58259,4350
178121,17220
43143,11974
156643,387
19589,14170
164084,15157
4417,865
58447,15010
51159,17717
36777,13339
168763,18214
101402,7383
144707,1650
21912,10789
103112,11750
152780,13811
117229,15222
21912,9463
12061,5782
134579,12287
120935,11297
128041,6601
79645,1849
164680,2212
179940,12194
70330,2363
111016,6643
47250,13887
102228,4174
111931,5726
4606,11327
159403,3347
53584,12507
181989,13330
4822,17169
128164,14227
118667,4160
165885,140
