cid_model,pid_model,label
135479,4112,1
135479,16871,1
135479,10687,1
135479,12091,1
135479,13227,1
135479,3076,1
135479,12638,1
135479,491,1
135479,11063,1
135479,7884,1
135479,9009,1
135479,13875,1
135479,9304,1
135479,1269,1
135479,1170,1
135479,4363,1
135479,14541,1
135479,14476,1
135479,1171,1
135479,18184,1
135479,4398,1
135479,14931,1
135479,5688,1
135479,8105,1
135479,4876,1
135479,11093,1
135479,223,1
135479,3744,1
135479,14743,1
135479,6580,1
135479,9439,1
135479,14915,1
135479,15060,1
135479,16905,1
135479,5358,1
135479,11847,1
135479,12529,1
135479,13896,1
135479,9043,1
135479,8661,1
135479,393,1
135479,10643,1
135479,7090,1
135479,13378,1
135479,10919,1
135479,16422,1
135479,4581,1
135479,106,1
135479,17024,1
135479,8374,1
135479,8537,1
135479,16513,1
135479,10901,1
135479,17638,1
135479,1603,1
135479,3188,1
135479,954,1
135479,12746,1
135479,731,1
135479,12731,1
135479,8373,1
135479,8013,1
135479,6988,1
135479,6818,1
135479,1084,1
135479,10656,1
135479,9822,1
135479,15524,1
135479,12244,1
135479,11112,1
135479,10245,1
135479,3783,1
135479,1271,1
135479,3983,1
135479,9713,1
135479,10568,1
135479,6338,1
135479,3019,1
135479,5979,1
135479,13943,1
135479,17796,1
135479,7620,1
135479,6296,1
135479,8215,1
135479,9790,1
135479,8495,1
135479,4022,1
135479,1445,1
135479,15222,1
135479,1451,1
135479,15081,1
135479,11102,1
135479,10689,1
135479,11626,1
135479,16973,1
135479,313,1
165979,15218,1
120404,14947,1
120404,6770,1
120404,5889,1
120404,7040,1
120404,17739,1
120404,11884,1
120851,5326,1
120851,16957,1
120851,17739,1
120851,14711,1
19589,9055,1
19589,2962,1
19589,15557,1
181989,14476,1
179940,9968,1
179940,14015,1
12061,3722,1
12061,8436,1
12061,3246,1
51110,5450,1
51110,15424,1
51110,5326,1
51110,15961,1
51110,7679,1
51110,3790,1
51110,8039,1
51110,16805,1
101402,11831,1
101402,14170,1
32890,5646,1
32890,14476,1
121711,6938,1
121711,16874,1
121711,9327,1
121711,5326,1
121711,16957,1
121711,14002,1
121711,14476,1
121711,17739,1
146058,15477,1
146058,4266,1
146058,15376,1
146058,14559,1
146058,736,1
146058,11807,1
146058,315,1
146058,2219,1
146058,314,1
146058,5017,1
146058,4363,1
146058,14476,1
146058,2216,1
146058,15522,1
146058,17024,1
146058,8374,1
146058,10568,1
146058,13231,1
146058,14711,1
68195,10457,1
68195,13416,1
68195,10829,1
68195,15882,1
68195,1029,1
68195,4675,1
68195,12704,1
68195,8698,1
68195,9437,1
170564,14682,1
170564,5343,1
170564,3924,1
170564,4431,1
165885,4363,1
165885,17024,1
165885,8374,1
165885,6016,1
77238,4284,1
77238,3721,1
77238,14573,1
77238,1029,1
77238,13414,1
77238,14015,1
143122,4363,1
143122,17024,1
143122,8374,1
143122,6016,1
8970,4284,1
53511,4284,1
44355,4284,1
44355,274,1
174805,4284,1
174805,5051,1
9449,18113,1
9449,2711,1
9449,10516,1
9449,4883,1
9449,3721,1
9449,17130,1
9449,6194,1
9449,12612,1
9449,7686,1
9449,11800,1
9449,6157,1
9449,1480,1
9449,16753,1
9449,12067,1
9449,6286,1
9449,395,1
9449,10690,1
9449,3790,1
9449,3877,1
9449,12145,1
9449,14476,1
9449,2915,1
9449,13996,1
9449,14573,1
9449,14015,1
9449,14360,1
9449,5730,1
151325,11884,1
133183,2219,1
133183,5326,1
133183,16957,1
133183,4363,1
133183,14476,1
133183,17739,1
133183,17024,1
133183,8374,1
133183,16805,1
26085,2219,1
26085,4363,1
26085,14476,1
26085,3205,1
26085,17024,1
26085,8374,1
52695,10516,1
52695,4883,1
52695,12612,1
52695,3877,1
52695,14015,1
119522,10516,1
119522,4883,1
119522,12612,1
119522,2219,1
119522,3790,1
119522,3877,1
119522,4363,1
119522,14476,1
119522,17024,1
119522,8374,1
119522,14015,1
115988,15477,1
115988,6938,1
115988,4518,1
115988,736,1
115988,5421,1
115988,5326,1
115988,703,1
115988,14038,1
115988,3750,1
115988,15659,1
82408,9039,1
82408,3208,1
82408,584,1
82408,14947,1
82408,9030,1
82408,2246,1
82408,18219,1
82408,8694,1
82408,18187,1
82408,16732,1
82408,17298,1
82408,8436,1
82408,12145,1
82408,6677,1
82408,13555,1
82408,9446,1
82408,17011,1
161127,9877,1
161127,17901,1
161127,9327,1
161127,315,1
161127,16571,1
161127,3287,1
161127,5159,1
161127,5608,1
161127,2216,1
161127,16877,1
161127,16517,1
161127,3727,1
161127,10926,1
161127,4879,1
161127,6960,1
161127,10568,1
80045,2005,1
80045,9939,1
80045,9881,1
80045,9810,1
80045,5520,1
80045,11720,1
80045,14562,1
80045,2557,1
80045,12356,1
80045,15955,1
80045,10833,1
80045,17331,1
80045,6077,1
80045,12650,1
80045,2690,1
80045,3604,1
80045,15807,1
80045,8197,1
80045,12509,1
80045,13489,1
80045,10338,1
80045,4596,1
80045,16811,1
80045,2843,1
80045,513,1
80045,8869,1
80045,13095,1
80045,988,1
80045,17753,1
80045,18210,1
80045,5193,1
80045,17075,1
80045,15110,1
80045,4305,1
80045,9947,1
80045,10511,1
80045,411,1
80045,1345,1
80045,10756,1
80045,13081,1
80045,3949,1
80045,5739,1
80045,2848,1
80045,1432,1
80045,17937,1
80045,902,1
80045,16746,1
80045,6687,1
80045,1082,1
80045,11995,1
80045,6075,1
80045,9330,1
80045,16762,1
80045,2037,1
80045,941,1
80045,14615,1
80045,6383,1
80045,5746,1
80045,17148,1
80045,17008,1
80045,3089,1
80045,17855,1
80045,15851,1
80045,17383,1
80045,17836,1
80045,9416,1
80045,13738,1
80045,14576,1
80045,4524,1
80045,11542,1
80045,4337,1
80045,6371,1
80045,11718,1
80045,7549,1
80045,13377,1
80045,12275,1
80045,6959,1
80045,10107,1
80045,8092,1
80045,8166,1
80045,9030,1
80045,6305,1
80045,5814,1
80045,6425,1
80045,2921,1
80045,693,1
80045,8910,1
80045,13441,1
80045,8694,1
80045,8073,1
80045,1444,1
80045,2287,1
80045,10912,1
80045,12274,1
80045,7629,1
80045,9135,1
80045,3149,1
80045,12708,1
80045,11357,1
80045,11577,1
80045,728,1
80045,16981,1
80045,874,1
80045,437,1
80045,14168,1
80045,6555,1
80045,15882,1
80045,8346,1
80045,10737,1
80045,13106,1
80045,6054,1
80045,17557,1
80045,15555,1
80045,12537,1
80045,16571,1
80045,2962,1
80045,16142,1
80045,6750,1
80045,4332,1
80045,3442,1
80045,16761,1
80045,2887,1
80045,9160,1
80045,11676,1
80045,14290,1
80045,3153,1
80045,426,1
80045,15318,1
80045,10686,1
80045,5584,1
80045,121,1
80045,11596,1
80045,9433,1
80045,5664,1
80045,9785,1
80045,2196,1
80045,15298,1
80045,17456,1
80045,9586,1
80045,5021,1
80045,9817,1
80045,3221,1
80045,18292,1
80045,13959,1
80045,12050,1
80045,4146,1
80045,15188,1
80045,4058,1
80045,3040,1
80045,7686,1
80045,6695,1
80045,3911,1
80045,10267,1
80045,3368,1
80045,1691,1
80045,4339,1
80045,9866,1
80045,8089,1
80045,5733,1
80045,13476,1
80045,13868,1
80045,12318,1
80045,7970,1
80045,11225,1
80045,18211,1
80045,4841,1
80045,1870,1
80045,4131,1
80045,14850,1
80045,13746,1
80045,1272,1
80045,6962,1
80045,1965,1
80045,1137,1
80045,9795,1
80045,17968,1
80045,2474,1
80045,11187,1
80045,16672,1
80045,469,1
80045,7169,1
80045,15373,1
80045,2470,1
80045,10764,1
80045,7398,1
80045,17289,1
80045,15747,1
80045,13178,1
80045,11224,1
80045,17686,1
80045,11315,1
80045,14564,1
80045,2187,1
80045,11518,1
80045,12632,1
80045,2515,1
80045,10557,1
80045,2336,1
80045,16502,1
80045,13776,1
80045,11629,1
80045,6157,1
80045,2774,1
80045,6751,1
80045,10352,1
80045,8082,1
80045,9691,1
80045,12904,1
80045,9800,1
80045,7062,1
80045,6617,1
80045,6793,1
80045,3816,1
80045,8408,1
80045,11660,1
80045,8043,1
80045,17414,1
80045,2895,1
80045,18059,1
80045,8400,1
80045,14807,1
80045,7559,1
80045,11753,1
80045,5489,1
80045,4130,1
80045,4915,1
80045,12725,1
80045,6661,1
80045,4112,1
80045,16871,1
80045,10687,1
80045,12091,1
80045,11321,1
80045,13227,1
80045,2401,1
80045,3076,1
80045,1939,1
80045,14212,1
80045,2882,1
80045,11904,1
80045,9625,1
80045,12638,1
80045,15348,1
80045,593,1
80045,13499,1
80045,4481,1
80045,395,1
80045,3380,1
80045,491,1
80045,11063,1
80045,7884,1
80045,4912,1
80045,8436,1
80045,13944,1
80045,9009,1
80045,13875,1
80045,9304,1
80045,1269,1
80045,1170,1
80045,12145,1
80045,9097,1
80045,14541,1
80045,8981,1
80045,12851,1
80045,16974,1
80045,1171,1
80045,11252,1
80045,18184,1
80045,4398,1
80045,14931,1
80045,8993,1
80045,5688,1
80045,8105,1
80045,4876,1
80045,6677,1
80045,11093,1
80045,223,1
80045,3744,1
80045,6996,1
80045,13099,1
80045,14743,1
80045,13810,1
80045,6580,1
80045,16268,1
80045,9439,1
80045,14915,1
80045,15060,1
80045,16905,1
80045,5358,1
80045,11847,1
80045,12529,1
80045,2258,1
80045,16378,1
80045,4381,1
80045,13896,1
80045,9043,1
80045,7582,1
80045,15749,1
80045,8661,1
80045,393,1
80045,17129,1
80045,10643,1
80045,7090,1
80045,13378,1
80045,10919,1
80045,16422,1
80045,11404,1
80045,4581,1
80045,5169,1
80045,2011,1
80045,6179,1
80045,106,1
80045,8782,1
80045,7852,1
80045,3602,1
80045,14945,1
80045,4973,1
80045,6826,1
80045,8537,1
80045,404,1
80045,16513,1
80045,10901,1
80045,17638,1
80045,1603,1
80045,7451,1
80045,3188,1
80045,7837,1
80045,3367,1
80045,9446,1
80045,954,1
80045,12746,1
80045,8039,1
80045,9301,1
80045,12503,1
80045,13439,1
80045,13751,1
80045,4431,1
80045,7041,1
80045,16875,1
80045,731,1
80045,13902,1
80045,12731,1
80045,8373,1
80045,8013,1
80045,6988,1
80045,6818,1
80045,1084,1
80045,10656,1
80045,17766,1
80045,11793,1
80045,14724,1
80045,9822,1
80045,5741,1
80045,15524,1
80045,12244,1
80045,11781,1
80045,9750,1
80045,9363,1
80045,1351,1
80045,17672,1
80045,11112,1
80045,4057,1
80045,10245,1
80045,6913,1
80045,3783,1
80045,1271,1
80045,3983,1
80045,9713,1
80045,10568,1
80045,6338,1
80045,18026,1
80045,11770,1
80045,15546,1
80045,3019,1
80045,5979,1
80045,13943,1
80045,17796,1
80045,11998,1
80045,7620,1
80045,6296,1
80045,8215,1
80045,9790,1
80045,16655,1
80045,17858,1
80045,12843,1
80045,8495,1
80045,3762,1
80045,604,1
80045,4022,1
80045,1445,1
80045,15222,1
80045,1451,1
80045,15081,1
80045,15179,1
80045,11102,1
80045,10689,1
80045,11626,1
80045,18176,1
80045,9428,1
80045,16973,1
80045,8139,1
80045,313,1
29458,4284,1
29458,13682,1
32662,6592,1
32662,10149,1
32662,6727,1
32662,3114,1
32662,10985,1
32662,17995,1
32662,13325,1
32662,15769,1
32662,8996,1
32662,9800,1
32662,5329,1
32662,4363,1
32662,17062,1
32662,16218,1
32662,11871,1
32662,1748,1
32662,17024,1
32662,8374,1
32662,10365,1
32662,10841,1
32662,7393,1
176251,18170,1
176251,15477,1
176251,17620,1
176251,10335,1
176251,9055,1
176251,16550,1
176251,4585,1
176251,1516,1
176251,5702,1
176251,8254,1
176251,9034,1
176251,11064,1
176251,736,1
176251,17373,1
176251,11110,1
176251,9116,1
176251,8122,1
176251,9327,1
176251,315,1
176251,10597,1
176251,4384,1
176251,8137,1
176251,2847,1
176251,5275,1
176251,15188,1
176251,2219,1
176251,4278,1
176251,5326,1
176251,8690,1
176251,15961,1
176251,11581,1
176251,16957,1
176251,4363,1
176251,14476,1
176251,11281,1
176251,4037,1
176251,17024,1
176251,8374,1
176251,17715,1
176251,1770,1
176251,530,1
176251,6805,1
176251,555,1
176251,12751,1
116391,15109,1
116391,16658,1
116391,4363,1
116391,3531,1
116391,17024,1
116391,8374,1
116391,6016,1
116391,3347,1
116391,15670,1
77993,381,1
77993,8254,1
77993,15177,1
77993,6194,1
77993,17835,1
77993,5326,1
77993,3258,1
77993,16957,1
77993,2216,1
77993,4989,1
77993,14038,1
77993,15613,1
104856,13516,1
104856,6157,1
104856,2327,1
104856,15218,1
104856,4330,1
173752,13421,1
173752,18155,1
173752,4883,1
173752,5450,1
173752,6194,1
173752,2219,1
173752,5326,1
173752,16914,1
173752,1892,1
173752,16957,1
173752,8837,1
173752,11915,1
173752,8436,1
173752,3790,1
173752,4363,1
173752,14476,1
173752,6801,1
173752,2915,1
173752,17024,1
173752,8374,1
173752,17715,1
173752,14015,1
173752,13883,1
173752,102,1
156643,4284,1
156643,11679,1
156643,8490,1
156643,13397,1
156643,4883,1
156643,11383,1
156643,11110,1
156643,9327,1
156643,8040,1
156643,15085,1
156643,7352,1
156643,6881,1
156643,17669,1
156643,2219,1
156643,16107,1
156643,5326,1
156643,3924,1
156643,5017,1
156643,10797,1
156643,5514,1
156643,3790,1
156643,7586,1
156643,4363,1
156643,13682,1
156643,14476,1
156643,4085,1
156643,2216,1
156643,6576,1
156643,4989,1
156643,1029,1
156643,15879,1
156643,17024,1
156643,8374,1
156643,17478,1
156643,6803,1
156643,10568,1
156643,12751,1
156643,590,1
156643,14711,1
146163,6592,1
146163,140,1
146163,15477,1
146163,1290,1
146163,256,1
146163,1353,1
146163,10335,1
146163,4934,1
146163,10457,1
146163,13090,1
146163,7458,1
146163,17475,1
146163,4637,1
146163,9981,1
146163,17612,1
146163,17566,1
146163,12313,1
146163,5580,1
146163,2990,1
146163,11617,1
146163,736,1
146163,9464,1
146163,6337,1
146163,16041,1
146163,18011,1
146163,6194,1
146163,15882,1
146163,13325,1
146163,5534,1
146163,11499,1
146163,7420,1
146163,16338,1
146163,5326,1
146163,1526,1
146163,16597,1
146163,3924,1
146163,1480,1
146163,1696,1
146163,6944,1
146163,16957,1
146163,5329,1
146163,17362,1
146163,7513,1
146163,9964,1
146163,15522,1
146163,7532,1
146163,11884,1
146163,3119,1
146163,8214,1
146163,4318,1
146163,11871,1
146163,15528,1
146163,17715,1
146163,1770,1
146163,12710,1
146163,7519,1
146163,6177,1
146163,362,1
146163,713,1
146163,16176,1
146163,7393,1
146163,9016,1
146163,12239,1
620,14850,1
620,8436,1
620,11281,1
620,9446,1
620,17796,1
27376,10149,1
27376,12553,1
27376,5455,1
27376,4181,1
27376,13745,1
27376,5580,1
27376,12228,1
27376,17055,1
27376,5839,1
27376,1613,1
27376,6881,1
27376,2847,1
27376,3039,1
27376,17298,1
27376,10797,1
27376,14816,1
27376,1774,1
27376,11884,1
111016,12597,1
111016,13516,1
111016,1771,1
111016,4363,1
111016,1748,1
111016,17024,1
111016,8374,1
111016,6016,1
111016,16805,1
118667,9939,1
118667,9881,1
118667,9810,1
118667,5520,1
118667,11720,1
118667,14562,1
118667,2557,1
118667,17790,1
118667,12356,1
118667,15955,1
118667,10833,1
118667,17331,1
118667,6077,1
118667,9039,1
118667,12650,1
118667,4934,1
118667,2690,1
118667,3604,1
118667,15807,1
118667,8197,1
118667,8982,1
118667,12509,1
118667,5051,1
118667,13489,1
118667,10338,1
118667,4596,1
118667,16811,1
118667,2843,1
118667,513,1
118667,8869,1
118667,13095,1
118667,988,1
118667,17753,1
118667,18210,1
118667,5193,1
118667,17075,1
118667,15110,1
118667,4305,1
118667,9947,1
118667,10511,1
118667,411,1
118667,1345,1
118667,10756,1
118667,13081,1
118667,3949,1
118667,5739,1
118667,2848,1
118667,7886,1
118667,1432,1
118667,17937,1
118667,902,1
118667,6687,1
118667,1082,1
118667,11995,1
118667,6075,1
118667,9330,1
118667,16762,1
118667,2037,1
118667,941,1
118667,14615,1
118667,6383,1
118667,5746,1
118667,17148,1
118667,17008,1
118667,3089,1
118667,5580,1
118667,17855,1
118667,15851,1
118667,17836,1
118667,9416,1
118667,8907,1
118667,13738,1
118667,14576,1
118667,8353,1
118667,4524,1
118667,11542,1
118667,13416,1
118667,4337,1
118667,17373,1
118667,6371,1
118667,11718,1
118667,7549,1
118667,10814,1
118667,13377,1
118667,9294,1
118667,12275,1
118667,6959,1
118667,10107,1
118667,8092,1
118667,8166,1
118667,14421,1
118667,11721,1
118667,9030,1
118667,6305,1
118667,5814,1
118667,15309,1
118667,6425,1
118667,2921,1
118667,693,1
118667,8910,1
118667,13441,1
118667,8694,1
118667,8073,1
118667,1444,1
118667,2287,1
118667,10912,1
118667,12274,1
118667,7629,1
118667,9135,1
118667,3149,1
118667,12708,1
118667,11357,1
118667,11577,1
118667,728,1
118667,16981,1
118667,874,1
118667,437,1
118667,14168,1
118667,6555,1
118667,15882,1
118667,8346,1
118667,10737,1
118667,13106,1
118667,6054,1
118667,17557,1
118667,15555,1
118667,12537,1
118667,16571,1
118667,2962,1
118667,16142,1
118667,6750,1
118667,4332,1
118667,3442,1
118667,16761,1
118667,9160,1
118667,11676,1
118667,14290,1
118667,3153,1
118667,426,1
118667,15318,1
118667,10686,1
118667,5584,1
118667,121,1
118667,11596,1
118667,9433,1
118667,5664,1
118667,9785,1
118667,2847,1
118667,2196,1
118667,15298,1
118667,17456,1
118667,9586,1
118667,5021,1
118667,6107,1
118667,9817,1
118667,3221,1
118667,18292,1
118667,13959,1
118667,12050,1
118667,4146,1
118667,18187,1
118667,15188,1
118667,4058,1
118667,3040,1
118667,6695,1
118667,3911,1
118667,10267,1
118667,3368,1
118667,1691,1
118667,4339,1
118667,9866,1
118667,8089,1
118667,5733,1
118667,13476,1
118667,13868,1
118667,12318,1
118667,7970,1
118667,11225,1
118667,18211,1
118667,9968,1
118667,4841,1
118667,1870,1
118667,4131,1
118667,15919,1
118667,14850,1
118667,13746,1
118667,1272,1
118667,6962,1
118667,1965,1
118667,9396,1
118667,1137,1
118667,9795,1
118667,17968,1
118667,2474,1
118667,11187,1
118667,16672,1
118667,469,1
118667,7169,1
118667,15373,1
118667,2470,1
118667,10764,1
118667,7398,1
118667,5326,1
118667,17289,1
118667,15747,1
118667,13178,1
118667,11224,1
118667,17686,1
118667,11315,1
118667,3682,1
118667,14564,1
118667,2187,1
118667,11518,1
118667,12632,1
118667,2515,1
118667,10557,1
118667,2336,1
118667,16502,1
118667,13776,1
118667,11629,1
118667,2774,1
118667,11581,1
118667,10352,1
118667,8082,1
118667,9691,1
118667,12904,1
118667,18298,1
118667,7062,1
118667,6617,1
118667,10797,1
118667,6793,1
118667,3816,1
118667,8408,1
118667,11660,1
118667,8043,1
118667,17414,1
118667,2895,1
118667,8400,1
118667,14807,1
118667,7559,1
118667,11753,1
118667,5489,1
118667,4130,1
118667,4915,1
118667,12725,1
118667,6661,1
118667,4112,1
118667,16871,1
118667,10687,1
118667,12091,1
118667,11321,1
118667,13227,1
118667,2401,1
118667,3076,1
118667,14212,1
118667,2882,1
118667,11904,1
118667,9625,1
118667,12638,1
118667,15348,1
118667,16606,1
118667,14816,1
118667,593,1
118667,11710,1
118667,13499,1
118667,4481,1
118667,11771,1
118667,3380,1
118667,491,1
118667,11063,1
118667,7884,1
118667,4912,1
118667,8436,1
118667,13944,1
118667,9009,1
118667,13875,1
118667,9304,1
118667,1269,1
118667,1170,1
118667,12145,1
118667,9097,1
118667,14541,1
118667,8981,1
118667,12851,1
118667,16974,1
118667,1171,1
118667,18184,1
118667,4398,1
118667,14931,1
118667,8993,1
118667,5688,1
118667,8105,1
118667,4876,1
118667,6677,1
118667,11093,1
118667,223,1
118667,3744,1
118667,6996,1
118667,13099,1
118667,14743,1
118667,13810,1
118667,6580,1
118667,11281,1
118667,16268,1
118667,9439,1
118667,14915,1
118667,15060,1
118667,16905,1
118667,5358,1
118667,11847,1
118667,12529,1
118667,2258,1
118667,11360,1
118667,16378,1
118667,4381,1
118667,13896,1
118667,9043,1
118667,7582,1
118667,15749,1
118667,8661,1
118667,393,1
118667,17129,1
118667,14038,1
118667,10643,1
118667,7090,1
118667,13378,1
118667,10919,1
118667,16422,1
118667,11404,1
118667,4581,1
118667,5169,1
118667,2011,1
118667,6179,1
118667,106,1
118667,1029,1
118667,8782,1
118667,7852,1
118667,3602,1
118667,14945,1
118667,4973,1
118667,6826,1
118667,8537,1
118667,404,1
118667,16513,1
118667,10901,1
118667,17638,1
118667,1603,1
118667,10126,1
118667,7451,1
118667,3188,1
118667,7837,1
118667,3367,1
118667,9446,1
118667,954,1
118667,12746,1
118667,8039,1
118667,9301,1
118667,12503,1
118667,13439,1
118667,13751,1
118667,4431,1
118667,10688,1
118667,731,1
118667,13902,1
118667,12731,1
118667,8373,1
118667,8013,1
118667,6988,1
118667,6818,1
118667,1084,1
118667,10656,1
118667,17766,1
118667,17011,1
118667,11793,1
118667,14724,1
118667,9822,1
118667,5741,1
118667,15524,1
118667,12244,1
118667,11781,1
118667,9750,1
118667,9363,1
118667,4191,1
118667,1351,1
118667,17672,1
118667,11112,1
118667,4057,1
118667,10245,1
118667,6913,1
118667,3783,1
118667,1271,1
118667,3983,1
118667,9713,1
118667,10568,1
118667,6338,1
118667,18026,1
118667,444,1
118667,11770,1
118667,15546,1
118667,3019,1
118667,5979,1
118667,12251,1
118667,12751,1
118667,1799,1
118667,13943,1
118667,4906,1
118667,17796,1
118667,11998,1
118667,31,1
118667,10841,1
118667,7620,1
118667,6296,1
118667,8215,1
118667,9790,1
118667,16655,1
118667,17858,1
118667,8495,1
118667,3762,1
118667,604,1
118667,4022,1
118667,1445,1
118667,15222,1
118667,1451,1
118667,15081,1
118667,11102,1
118667,7327,1
118667,10689,1
118667,11626,1
118667,18176,1
118667,16973,1
118667,8139,1
118667,313,1
127685,10149,1
127685,10709,1
127685,12651,1
127685,8982,1
127685,5455,1
127685,5411,1
127685,8254,1
127685,4883,1
127685,17054,1
127685,13416,1
127685,17055,1
127685,1205,1
127685,8225,1
127685,3924,1
127685,14657,1
127685,11904,1
127685,3877,1
127685,13968,1
127685,8329,1
127685,1851,1
127685,1570,1
127685,31,1
127685,4674,1
63684,9939,1
63684,9881,1
63684,9810,1
63684,5520,1
63684,11720,1
63684,14562,1
63684,2557,1
63684,17790,1
63684,12356,1
63684,15955,1
63684,10833,1
63684,17331,1
63684,6077,1
63684,15163,1
63684,2690,1
63684,3604,1
63684,15807,1
63684,8197,1
63684,12509,1
63684,5051,1
63684,13489,1
63684,10338,1
63684,4596,1
63684,16811,1
63684,2843,1
63684,513,1
63684,8869,1
63684,13095,1
63684,988,1
63684,17753,1
63684,18210,1
63684,5193,1
63684,17075,1
63684,1516,1
63684,15110,1
63684,4305,1
63684,9947,1
63684,10511,1
63684,411,1
63684,1345,1
63684,10756,1
63684,13081,1
63684,3949,1
63684,5739,1
63684,2848,1
63684,7886,1
63684,1432,1
63684,17937,1
63684,902,1
63684,1082,1
63684,6075,1
63684,9330,1
63684,16762,1
63684,2037,1
63684,941,1
63684,14615,1
63684,6383,1
63684,5746,1
63684,17148,1
63684,17008,1
63684,3089,1
63684,5580,1
63684,17855,1
63684,15851,1
63684,17836,1
63684,9416,1
63684,5803,1
63684,4524,1
63684,11542,1
63684,4337,1
63684,6371,1
63684,17995,1
63684,11718,1
63684,7549,1
63684,13377,1
63684,12275,1
63684,6959,1
63684,10107,1
63684,8092,1
63684,8166,1
63684,14421,1
63684,11807,1
63684,6305,1
63684,5814,1
63684,15309,1
63684,6425,1
63684,2921,1
63684,693,1
63684,6341,1
63684,8910,1
63684,13441,1
63684,8694,1
63684,8073,1
63684,1444,1
63684,2287,1
63684,10912,1
63684,12274,1
63684,7629,1
63684,9135,1
63684,3149,1
63684,12708,1
63684,11357,1
63684,11577,1
63684,728,1
63684,6194,1
63684,16981,1
63684,13516,1
63684,874,1
63684,437,1
